0: 1 5 22 6 29, zy
3405: 1 5 22 4 18 4 22 5 1 29 4 10 2 12 4 26 5 1 33 6 26 6 33 1 5 26 4 12 2 10 4 28 4 10 2 12 4 26 5 1 33 6 26 6 33 1 5 26 4 12 2 10 4 29 1 5 22 4 18 4 22 5 1 30, zy
3406: 1 5 22 4 18 4 22 5 1 30 1 5 24 6 33 1 5 26 5 1 33 6 24 5 1 30 1 5 22 4 18 4 22 5 1 31 6 26 5 1 32 1 5 24 4 14 2 8 2 10 2 8 2 14 4 24 5 1 32 1 5 26 6 31, zy
3407: 1 5 22 4 18 4 22 5 1 30 1 6 1 23 4 16 2 4 2 16 4 24 5 1 32 1 5 24 5 1 31 6 26 4 14 2 6 2 14 4 26 6 31 1 5 24 5 1 32 1 5 24 4 16 2 4 2 16 4 23 1 6 1 30, zy
3408: 1 5 22 4 18 4 22 5 1 30 1 6 1 25 5 1 33 6 25 1 6 1 30 1 5 22 4 18 4 22 5 1 30 1 6 1 25 6 33 1 5 25 1 6 1 30 1 5 22 4 18 4 22 5 1 31 6 26 4 14 4 26 6 31, zy
3409: 1 5 22 4 18 4 22 5 1 31 6 26 6 32 6 26 5 1 32 1 5 24 5 1 31 6 26 5 1 32 1 5 24 4 16 4 22 4 16 4 24 5 1 32 1 5 26 6 31 1 5 24 5 1 32 1 5 26 6 32 6 26 6 31, zy
3410: 1 5 22 4 18 4 22 5 1 31 6 26 6 32 6 26 6 32 6 26 5 1 33 6 24 4 14 2 6 2 16 4 20 4 20 4 18 4 20 4 20 4 16 2 6 2 14 4 24 6 33 1 5 26 6 32 6 26 6 32 6 26 6 31, zy
3411: 1 5 22 4 18 4 24 4 14 2 8 2 12 2 8 2 12 2 8 2 14 4 24 4 18 4 22 5 1 29 4 12 2 8 2 12 2 10 2 8 2 14 4 26 5 1 34 1 5 26 4 14 2 8 2 10 2 12 2 8 2 12 4 29, zy
3412: 1 5 22 4 18 4 24 4 14 2 8 2 12 2 8 2 14 4 24 4 18 4 22 5 1 29 4 10 2 14 4 24 4 16 2 6 2 14 4 26 5 1 33 6 28 6 33 1 5 26 4 14 2 6 2 16 4 24 4 14 2 10 4 29, zy
3413: 1 5 22 4 18 4 24 4 14 2 10 4 29 1 6 1 25 5 1 32 1 5 25 1 6 1 29 4 10 2 14 4 24 4 18 4 22 5 1 29 6 32 6 28 4 12 2 10 2 10 2 10 2 10 2 10 2 12 4 28 6 32 6 29, zy
3414: 1 5 22 4 18 4 24 4 16 2 6 2 14 4 27 1 6 1 27 5 1 34 1 5 27 1 6 1 27 4 14 2 6 2 16 4 24 4 18 4 22 5 1 29 6 32 6 30 6 30 4 10 2 12 2 10 4 30 6 30 6 32 6 29, zy
3415: 1 5 22 4 18 4 24 4 16 4 25 1 6 1 29 6 33 1 5 27 1 6 1 27 4 14 4 27 1 6 1 27 5 1 33 6 29 1 6 1 25 4 16 4 24 4 18 4 22 5 1 29 6 32 6 30 6 30 6 30 6 32 6 29, zy
3416: 1 5 22 4 18 4 24 4 16 4 26 6 33 1 5 24 4 18 4 24 5 1 33 6 26 4 16 4 24 4 18 4 22 5 1 29 4 12 2 8 2 12 2 10 2 8 2 14 4 26 4 14 2 8 2 10 2 12 2 8 2 12 4 29, zy
3417: 1 5 22 4 18 4 24 5 1 33 6 26 5 1 32 1 6 1 24 1 6 1 32 1 5 26 6 33 1 5 24 4 18 4 22 5 1 30 1 6 1 25 4 16 4 24 5 1 31 6 30 6 31 1 5 24 4 16 4 25 1 6 1 30, zy
3418: 1 5 22 4 20 2 2 2 18 2 4 2 16 4 25 1 6 1 30 1 6 1 25 4 16 2 4 2 18 2 2 2 20 4 22 5 1 31 6 30 6 32 6 30 6 33 1 5 26 4 16 4 26 5 1 33 6 30 6 32 6 30 6 31, zy
3419: 1 5 22 4 20 4 18 2 4 2 18 4 20 4 22 5 1 29 4 12 2 8 2 14 4 26 5 1 34 1 5 28 6 31 1 5 22 4 20 4 20 4 20 4 22 5 1 31 6 28 5 1 34 1 5 26 4 14 2 8 2 12 4 29, zy
3420: 1 5 22 4 20 4 18 2 4 2 18 4 20 4 22 5 1 30 1 6 1 25 4 16 2 6 2 14 4 26 5 1 34 1 5 26 5 1 33 6 28 6 33 1 5 26 5 1 34 1 5 26 4 14 2 6 2 16 4 25 1 6 1 30, zy
3421: 1 5 22 4 20 4 20 4 18 2 4 2 16 2 4 2 16 2 4 2 16 2 4 2 18 4 20 4 20 4 22 5 1 31 6 28 4 12 2 10 2 8 2 14 4 26 5 1 34 1 5 26 4 14 2 8 2 10 2 12 4 28 6 31, zy
3422: 1 5 22 4 20 4 20 4 22 4 20 4 22 5 1 30 1 5 22 4 22 5 1 31 6 30 6 32 6 30 6 32 6 30 4 10 2 14 4 26 5 1 33 6 30 6 31 1 5 24 5 1 31 6 31 1 6 1 25 5 1 33 6 29, zy
3423: 1 5 22 4 20 4 22 4 18 2 4 2 18 4 24 5 1 33 6 28 5 1 34 1 5 26 4 16 4 26 4 16 4 26 5 1 34 1 5 28 6 33 1 5 24 4 18 2 4 2 18 4 22 4 20 4 22 5 1 29 6 34 6 29, zy
3424: 1 5 22 4 20 4 22 4 18 4 26 6 35 1 5 28 5 1 35 6 26 4 18 4 22 4 20 4 22 5 1 29 4 12 2 10 2 10 2 12 2 8 2 14 4 26 4 16 4 26 4 14 2 8 2 12 2 10 2 10 2 12 4 29, zy
3425: 1 5 22 4 20 4 22 4 20 4 20 4 24 5 1 33 6 28 5 1 34 1 5 26 4 16 4 26 4 16 4 26 5 1 34 1 5 28 6 33 1 5 24 4 20 4 20 4 22 4 20 4 22 5 1 29 4 12 2 10 2 12 4 29, zy
3426: 1 5 22 4 20 4 22 4 20 4 22 4 20 4 22 4 20 4 22 5 1 29 6 35 1 5 29 1 5 22 4 20 4 22 4 20 4 22 5 1 29 6 34 6 29 1 5 22 4 20 4 22 4 20 4 22 5 1 29 5 1 35 6 29, zy
3427: 1 5 22 4 20 4 22 4 20 4 22 5 1 29 6 34 6 29 1 6 1 27 5 1 34 1 5 26 4 18 4 22 4 20 4 24 5 1 33 6 29 1 6 1 27 4 16 4 26 5 1 34 1 5 27 1 6 1 29 5 1 35 6 29, zy
3428: 1 5 22 4 22 4 18 2 6 2 12 2 12 4 28 4 12 2 12 2 6 2 18 4 22 4 22 5 1 31 6 30 4 12 2 12 4 28 4 14 4 28 5 1 35 6 28 6 35 1 5 28 4 14 4 28 4 12 2 12 4 30 6 31, zy
3429: 1 5 22 4 22 4 18 2 6 2 14 4 28 6 35 1 5 28 4 14 2 8 2 12 2 10 2 12 4 30 6 32 6 30 4 12 2 10 2 12 2 8 2 14 4 28 5 1 35 6 28 4 14 2 6 2 18 4 22 4 22 5 1 30, zy
3430: 1 5 22 4 22 4 18 4 24 4 18 4 22 4 22 5 1 31 6 30 4 12 2 8 2 14 2 8 2 10 2 14 4 26 5 1 33 6 30 6 32 6 30 6 33 1 5 26 4 14 2 10 2 8 2 14 2 8 2 12 4 30 6 31, zy
3431: 1 5 22 4 22 4 20 4 22 4 18 2 6 2 14 4 28 5 1 35 6 28 5 1 34 1 5 26 5 1 33 6 29 1 6 1 27 4 16 4 26 5 1 33 6 30 4 12 2 8 2 16 4 24 4 18 4 25 1 6 1 31 6 31, zy
3432: 1 5 22 4 22 4 20 4 22 4 20 4 20 2 4 2 16 4 26 4 16 4 26 5 1 33 6 30 6 34 6 28 6 35 1 5 28 6 35 1 5 28 5 1 34 1 5 26 5 1 32 1 5 24 4 18 4 25 1 6 1 31 6 31, zy
3433: 1 5 22 5 1 28 1 6 1 25 5 1 32 1 5 25 1 6 1 28 1 5 22 5 1 29 4 10 2 8 2 14 4 24 5 1 31 6 28 6 29 1 6 1 24 1 6 1 29 6 28 6 31 1 5 24 4 14 2 8 2 10 4 29, zy
3434: 1 5 22 5 1 29 4 10 2 10 2 8 2 14 4 24 4 14 4 26 5 1 33 6 26 4 12 2 8 2 14 4 22 4 18 4 22 4 14 2 8 2 12 4 26 6 33 1 5 26 4 14 4 24 4 14 2 8 2 10 2 10 4 29, zy
3435: 1 5 22 5 1 29 4 10 2 10 2 8 2 14 4 24 6 33 1 5 25 1 6 1 29 4 8 2 14 4 24 4 14 2 6 2 14 4 24 4 14 2 8 4 29 1 6 1 25 5 1 33 6 24 4 14 2 8 2 10 2 10 4 29, zy
3436: 1 5 22 5 1 29 6 22 4 16 4 18 4 18 4 18 4 16 4 22 6 29 1 5 22 5 1 30 1 5 24 6 29 1 5 22 5 1 29 6 24 6 29 1 5 22 5 1 29 6 24 6 29 1 5 22 5 1 29 6 24 5 1 30, zy
3437: 1 5 22 5 1 29 6 24 6 29 1 5 22 5 1 30 1 5 24 5 1 31 6 22 5 1 29 6 24 6 29 1 5 22 5 1 30 1 5 24 5 1 30 1 5 22 5 1 29 6 24 6 29 1 5 22 6 31 1 5 24 5 1 30, zy
3438: 1 5 22 5 1 29 6 28 6 27 1 6 1 25 5 1 31 6 26 6 31 1 5 24 4 14 4 24 5 1 31 6 26 6 30 6 26 6 31 1 5 24 4 14 4 24 5 1 31 6 26 6 31 1 5 25 1 6 1 27 6 28 6 29, zy
3439: 1 5 22 5 1 29 6 28 6 30 6 26 4 14 4 24 5 1 31 6 26 4 12 2 8 2 12 2 6 2 14 4 24 4 14 4 24 4 14 2 6 2 12 2 8 2 12 4 26 6 31 1 5 24 4 14 4 26 6 30 6 28 6 29, zy
3440: 1 5 22 5 1 29 6 28 6 30 6 27 1 6 1 25 5 1 31 6 27 1 6 1 25 4 12 2 8 2 12 2 8 2 10 2 8 2 12 2 8 2 12 4 25 1 6 1 27 6 31 1 5 25 1 6 1 27 6 30 6 28 6 29, zy
3441: 1 5 22 5 1 29 6 29 1 6 1 25 6 32 6 26 5 1 32 1 5 24 5 1 31 6 26 4 14 4 24 4 16 4 22 4 16 4 24 4 14 4 26 6 31 1 5 24 5 1 32 1 5 26 6 32 6 25 1 6 1 29 6 29, zy
3442: 1 5 22 5 1 29 6 32 6 28 4 14 4 27 1 6 1 27 5 1 33 6 30 6 30 6 31 1 5 24 5 1 31 6 30 6 31 1 5 24 5 1 31 6 30 6 30 6 33 1 5 27 1 6 1 27 4 14 4 28 6 32 6 29, zy
3443: 1 5 22 5 1 29 6 33 1 5 26 4 14 2 8 2 12 4 28 6 33 1 5 26 4 14 2 6 2 16 4 24 5 1 32 1 5 24 4 16 2 6 2 14 4 26 5 1 33 6 28 4 12 2 8 2 14 4 26 5 1 33 6 29, zy
3444: 1 5 22 5 1 29 6 33 1 5 26 4 14 4 28 6 32 6 28 6 33 1 5 26 6 34 6 26 4 16 4 24 5 1 32 1 5 24 4 16 4 26 6 34 6 26 5 1 33 6 28 6 32 6 28 4 14 4 26 5 1 33 6 29, zy
3445: 1 5 22 5 1 29 6 33 1 5 26 4 16 4 25 1 6 1 30 1 6 1 25 4 16 4 26 4 14 2 8 2 14 4 26 5 1 33 6 28 4 14 2 6 2 16 4 26 5 1 34 1 5 28 6 33 1 5 26 5 1 33 6 29, zy
3446: 1 5 22 5 1 29 6 34 6 26 4 18 4 22 4 20 4 20 4 24 5 1 33 6 28 4 14 4 28 6 34 6 28 6 34 6 28 6 34 6 28 4 14 4 28 6 33 1 5 24 4 20 4 20 4 22 4 18 4 26 6 34 6 29, zy
3447: 1 5 23 1 6 1 26 1 6 1 23 4 14 4 20 4 16 4 20 4 14 4 23 1 6 1 26 1 6 1 23 5 1 29 6 25 1 6 1 25 6 27 1 6 1 23 5 1 30 1 5 23 1 6 1 27 6 25 1 6 1 25 6 29, zy
3448: 1 5 23 1 6 1 29 4 8 2 14 4 24 5 1 32 1 5 26 6 31 1 5 24 4 14 4 26 6 30 6 28 6 30 6 26 4 14 4 24 5 1 31 6 26 5 1 32 1 5 24 4 14 2 8 4 29 1 6 1 23 5 1 30, zy
3449: 1 5 23 1 6 1 31 6 25 1 6 1 29 6 26 5 1 32 1 5 24 5 1 31 6 26 4 12 4 26 4 12 4 26 6 31 1 5 24 5 1 32 1 5 26 6 29 1 6 1 25 6 31 1 6 1 23 5 1 31 6 26 6 31, zy
3450: 1 5 23 1 6 1 31 6 26 4 14 4 26 5 1 33 6 26 6 33 1 5 26 4 14 4 26 6 31 1 6 1 23 5 1 30 1 6 1 23 4 16 4 24 5 1 32 1 5 26 5 1 32 1 5 24 4 16 4 23 1 6 1 30, zy
3451: 1 5 23 1 6 1 31 6 27 1 6 1 26 1 6 1 27 6 31 1 6 1 23 5 1 31 6 26 4 14 4 26 6 31 1 5 24 5 1 32 1 5 26 6 32 6 26 5 1 32 1 5 24 5 1 31 6 26 4 14 4 26 6 31, zy
3452: 1 5 24 4 12 2 10 4 26 6 30 6 26 6 31 1 5 24 4 14 4 24 5 1 31 6 26 6 30 6 26 4 10 2 12 4 24 5 1 31 6 24 4 16 4 20 4 18 4 18 2 2 2 18 4 18 4 20 4 16 4 24 6 31, zy
3453: 1 5 24 4 12 2 10 4 27 1 6 1 25 6 31 1 5 24 5 1 31 6 25 1 6 1 27 4 10 2 12 4 24 5 1 31 6 25 1 6 1 27 4 10 2 10 2 10 2 8 2 10 2 10 2 10 4 27 1 6 1 25 6 31, zy
3454: 1 5 24 4 12 4 25 1 6 1 25 4 10 2 10 2 8 2 10 2 8 2 10 2 8 2 10 2 10 4 25 1 6 1 25 4 12 4 24 5 1 31 6 24 6 30 6 24 6 31 1 5 24 5 1 31 6 24 6 30 6 24 6 31, zy
3455: 1 5 24 4 12 4 25 1 6 1 25 6 30 6 22 4 16 4 22 6 30 6 25 1 6 1 25 4 12 4 24 5 1 31 6 22 4 16 4 20 4 16 4 22 6 31 1 5 24 5 1 31 6 22 4 16 4 20 4 16 4 22 6 31, zy
3456: 1 5 24 4 14 2 4 2 16 2 4 2 14 4 24 5 1 31 6 27 1 6 1 25 5 1 32 1 5 24 4 14 4 24 5 1 31 6 26 4 12 4 26 6 31 1 5 24 4 14 4 24 5 1 32 1 5 25 1 6 1 27 6 31, zy
3457: 1 5 24 4 14 2 6 2 12 2 8 2 10 2 8 2 12 2 6 2 14 4 24 5 1 31 6 27 1 6 1 25 6 32 6 24 5 1 31 6 25 1 6 1 28 1 6 1 25 6 31 1 5 24 6 32 6 25 1 6 1 27 6 31, zy
3458: 1 5 24 4 14 2 6 2 14 2 6 2 14 4 24 5 1 32 1 5 26 6 31 1 5 24 5 1 32 1 5 24 4 16 4 24 6 33 1 5 26 5 1 33 6 24 4 16 4 24 5 1 32 1 5 24 5 1 31 6 26 5 1 32, zy
3459: 1 5 24 4 14 2 6 2 16 4 20 4 20 4 20 4 16 2 6 2 14 4 24 5 1 31 6 28 6 30 6 28 4 10 2 12 4 26 5 1 33 6 26 6 32 6 26 6 33 1 5 26 4 12 2 10 4 28 6 30 6 28 6 31, zy
3460: 1 5 24 4 14 2 8 2 10 2 10 2 10 4 28 6 31 1 5 24 4 16 4 22 4 16 4 24 4 14 2 6 2 14 4 24 4 16 4 22 4 16 4 24 5 1 31 6 28 4 10 2 10 2 10 2 8 2 14 4 24 5 1 32, zy
3461: 1 5 24 4 14 2 8 2 10 2 10 4 29 1 6 1 23 4 16 2 4 2 16 4 23 1 6 1 29 4 10 2 10 2 8 2 14 4 24 5 1 31 6 28 6 30 6 28 6 31 1 5 24 5 1 31 6 28 6 30 6 28 6 31, zy
3462: 1 5 24 4 14 4 24 4 12 2 8 2 10 2 10 2 8 2 10 2 10 2 8 2 12 4 24 4 14 4 24 5 1 31 6 26 6 30 6 26 6 31 1 5 25 1 6 1 26 1 6 1 25 5 1 31 6 26 6 30 6 26 6 31, zy
3463: 1 5 24 4 16 2 4 2 18 2 2 2 20 4 18 4 24 4 18 4 20 2 2 2 18 2 4 2 16 4 24 5 1 31 6 30 6 32 6 28 6 33 1 5 25 1 6 1 30 1 6 1 25 5 1 33 6 28 6 32 6 30 6 31, zy
3464: 1 5 24 4 16 2 4 2 18 4 20 4 22 4 16 4 26 6 33 1 5 26 5 1 33 6 26 4 16 4 22 4 20 4 18 2 4 2 16 4 24 5 1 31 6 30 6 30 6 30 6 30 6 30 6 30 6 30 6 30 6 30 6 31, zy
3465: 1 5 24 4 16 2 6 2 12 2 10 2 8 2 14 4 26 6 33 1 5 26 6 34 6 24 4 18 4 22 4 18 4 22 4 18 4 24 6 34 6 26 5 1 33 6 26 4 14 2 8 2 10 2 12 2 6 2 16 4 24 5 1 32, zy
3466: 1 5 24 4 16 2 6 2 14 4 27 1 6 1 27 5 1 34 1 5 27 1 6 1 27 4 14 2 6 2 16 4 24 5 1 31 4 10 2 10 2 10 2 12 2 6 2 16 2 4 2 16 2 6 2 12 2 10 2 10 2 10 4 31, zy
3467: 1 5 24 4 16 2 8 2 12 2 8 2 14 4 28 6 33 1 5 24 4 18 2 4 2 18 4 22 4 20 4 22 4 18 2 4 2 18 4 24 5 1 33 6 28 4 14 2 8 2 12 2 8 2 16 4 24 5 1 31 6 32 6 31, zy
3468: 1 5 24 4 16 4 22 4 16 2 4 2 16 2 4 2 16 4 22 4 16 4 24 5 1 31 6 28 4 10 2 12 4 26 6 32 6 26 5 1 33 6 26 6 32 6 26 6 33 1 5 26 6 32 6 26 4 12 2 10 4 28 6 31, zy
3469: 1 5 24 4 16 4 22 4 16 2 4 2 16 4 24 6 33 1 5 26 5 1 33 6 24 4 16 2 4 2 16 4 22 4 16 4 24 5 1 31 6 28 6 30 6 28 4 10 2 10 2 10 2 10 2 10 4 28 6 30 6 28 6 31, zy
3470: 1 5 24 4 16 4 22 4 16 2 4 2 16 4 24 6 33 1 5 26 6 32 6 26 4 12 2 8 2 12 2 8 2 12 4 26 6 32 6 26 5 1 33 6 24 4 16 2 4 2 16 4 22 4 16 4 24 5 1 31 6 28 6 31, zy
3471: 1 5 24 4 16 4 24 5 1 31 6 28 4 10 2 12 4 26 4 12 2 10 4 28 6 31 1 5 24 4 16 4 24 5 1 32 1 5 25 1 6 1 28 1 6 1 25 5 1 32 1 5 25 1 6 1 28 1 6 1 25 5 1 32, zy
3472: 1 5 24 4 18 2 4 2 16 4 24 4 16 4 26 5 1 33 6 28 5 1 34 1 5 26 4 16 4 26 6 34 6 26 4 16 4 26 5 1 34 1 5 28 6 33 1 5 26 4 16 4 24 4 16 2 4 2 18 4 24 5 1 32, zy
3473: 1 5 24 4 18 4 20 4 22 4 16 2 6 2 14 4 26 6 33 1 5 26 6 34 6 26 6 34 6 26 5 1 33 6 26 4 14 2 6 2 16 4 22 4 20 4 18 4 24 5 1 31 6 30 6 30 6 30 6 30 6 30 6 31, zy
3474: 1 5 24 4 18 4 22 4 18 2 2 2 20 4 20 4 18 2 4 2 18 4 20 4 20 2 2 2 18 4 22 4 18 4 24 5 1 33 6 28 6 32 6 28 4 14 4 26 5 1 34 1 5 26 4 14 4 28 6 32 6 28 6 33, zy
3475: 1 5 24 4 18 4 22 4 18 4 22 4 18 4 24 5 1 33 6 26 4 14 2 8 2 12 4 28 6 33 1 5 27 1 6 1 27 4 14 4 26 4 14 4 27 1 6 1 27 5 1 33 6 28 4 12 2 8 2 14 4 26 6 33, zy
3476: 1 5 24 4 18 4 22 4 18 4 23 1 6 1 32 1 5 25 1 6 1 30 1 6 1 25 5 1 32 1 6 1 23 4 18 4 22 4 18 4 24 5 1 33 6 26 4 14 2 8 2 12 2 8 2 12 2 8 2 14 4 26 6 33, zy
3477: 1 5 24 4 18 4 22 4 20 4 18 2 4 2 16 4 26 6 33 1 5 26 6 34 6 26 5 1 33 6 26 4 16 2 4 2 18 4 20 4 22 4 18 4 24 5 1 33 6 28 6 32 6 30 6 30 6 30 6 32 6 28 6 33, zy
3478: 1 5 24 4 18 4 22 4 20 4 20 4 20 4 20 4 20 4 22 4 18 4 24 5 1 33 6 26 4 16 4 24 4 16 2 6 2 14 4 26 5 1 33 6 28 6 33 1 5 26 4 14 2 6 2 16 4 24 4 16 4 26 6 33, zy
3479: 1 5 24 4 18 4 23 1 6 1 32 1 5 26 5 1 32 1 6 1 23 4 18 4 24 5 1 32 1 5 24 4 18 4 24 5 1 33 6 26 4 16 4 26 6 34 6 26 4 16 4 26 6 33 1 5 24 4 18 4 24 5 1 32, zy
3480: 1 5 24 4 18 4 24 4 16 2 6 2 16 4 26 5 1 35 6 26 5 1 32 1 5 24 4 18 4 24 4 18 4 24 5 1 32 1 5 26 6 35 1 5 26 4 16 2 6 2 16 4 24 4 18 4 24 5 1 31 6 32 6 31, zy
3481: 1 5 24 4 18 4 24 4 16 2 6 2 16 4 26 6 35 1 5 28 6 34 6 28 4 14 4 28 4 14 4 28 6 34 6 28 5 1 35 6 26 4 16 2 6 2 16 4 24 4 18 4 24 5 1 31 4 10 2 12 2 10 4 31, zy
3482: 1 5 24 4 18 4 24 4 16 2 8 2 10 2 12 2 10 2 8 2 16 4 24 4 18 4 24 5 1 31 4 10 2 12 2 8 2 14 2 6 2 16 4 26 5 1 34 1 5 26 4 16 2 6 2 14 2 8 2 12 2 10 4 31, zy
3483: 1 5 24 4 18 4 24 4 16 4 26 4 16 4 26 6 35 1 5 28 6 34 6 28 6 34 6 28 6 34 6 28 6 34 6 28 5 1 35 6 26 4 16 4 26 4 16 4 24 4 18 4 24 5 1 31 4 10 2 12 2 10 4 31, zy
3484: 1 5 24 4 18 4 24 4 16 4 27 1 6 1 27 4 14 2 8 2 12 2 8 2 14 4 28 6 33 1 5 26 4 14 2 8 2 14 4 26 4 16 4 26 6 34 6 29 1 6 1 27 6 34 6 28 5 1 35 6 26 5 1 32, zy
3485: 1 5 24 4 18 4 24 4 18 4 24 4 16 2 6 2 16 4 26 5 1 35 6 26 4 16 4 26 4 16 2 4 2 18 2 4 2 16 4 26 5 1 33 6 30 4 12 4 30 6 33 1 5 26 4 16 4 26 4 14 2 10 4 31, zy
3486: 1 5 24 4 18 4 24 4 18 4 24 4 18 4 24 5 1 31 4 10 2 14 4 26 4 16 4 26 4 16 4 26 5 1 33 6 30 4 12 4 30 4 12 4 30 6 33 1 5 26 4 16 4 26 4 16 4 26 4 14 2 10 4 31, zy
3487: 1 5 24 4 18 4 24 4 18 4 24 5 1 30 1 6 1 25 4 18 4 24 5 1 31 6 32 6 31 1 5 24 4 18 4 26 5 1 34 1 5 26 4 18 4 24 5 1 31 6 32 6 31 1 5 24 4 18 4 25 1 6 1 30, zy
3488: 1 5 24 4 20 4 20 4 20 2 2 2 20 4 20 4 20 4 24 5 1 33 6 28 5 1 34 1 5 26 4 16 4 26 6 35 1 5 28 4 12 2 10 2 12 4 28 5 1 35 6 26 4 16 4 26 5 1 34 1 5 28 6 33, zy
3489: 1 5 24 4 20 4 20 4 20 4 24 5 1 33 6 28 6 34 6 28 5 1 34 1 5 26 5 1 33 6 28 5 1 34 1 5 26 4 16 4 26 5 1 34 1 5 28 6 33 1 5 26 5 1 34 1 5 28 6 34 6 28 6 33, zy
3490: 1 5 24 4 20 4 20 4 22 4 18 2 4 2 18 4 22 4 20 4 20 4 24 5 1 33 6 29 1 6 1 27 5 1 34 1 5 26 4 16 4 26 5 1 34 1 5 26 4 16 4 26 5 1 34 1 5 27 1 6 1 29 6 33, zy
3491: 1 5 24 4 20 4 20 4 22 4 18 4 25 1 6 1 30 1 6 1 25 4 18 4 22 4 20 4 20 4 24 5 1 33 6 28 4 14 2 6 2 16 4 26 6 35 1 5 28 5 1 35 6 26 4 16 2 6 2 14 4 28 6 33, zy
3492: 1 5 24 4 20 4 20 4 22 4 18 4 26 5 1 34 1 5 26 4 18 4 22 4 20 4 20 4 24 5 1 33 6 28 5 1 34 1 5 26 4 16 4 26 4 14 2 8 2 14 4 26 4 16 4 26 5 1 34 1 5 28 6 33, zy
3493: 1 5 24 5 1 31 6 28 6 30 6 28 6 32 6 26 5 1 33 6 24 4 16 4 24 4 14 4 26 4 12 2 8 2 12 2 8 2 12 4 26 4 14 4 24 4 16 4 24 6 33 1 5 26 6 32 6 28 6 30 6 28 6 31, zy
3494: 1 5 24 5 1 31 6 30 6 30 4 10 2 12 4 28 6 33 1 5 26 4 14 4 28 6 32 6 29 1 6 1 25 4 16 4 25 1 6 1 29 6 32 6 28 4 14 4 26 5 1 33 6 28 4 12 2 10 4 30 6 30 6 31, zy
3495: 1 5 24 5 1 31 6 30 6 30 6 32 6 28 6 33 1 5 26 4 14 4 28 6 32 6 29 1 6 1 25 4 14 2 8 2 14 4 25 1 6 1 29 6 32 6 28 4 14 4 26 5 1 33 6 28 6 32 6 30 6 30 6 31, zy
3496: 1 5 24 5 1 31 6 32 6 29 1 6 1 27 5 1 33 6 30 6 33 1 5 26 4 16 4 26 5 1 33 6 30 6 32 6 30 6 33 1 5 26 4 16 4 26 5 1 33 6 30 6 33 1 5 27 1 6 1 29 6 32 6 31, zy
3497: 1 5 24 5 1 31 6 32 6 29 1 6 1 27 5 1 34 1 5 26 4 16 4 26 5 1 33 6 30 6 32 6 30 6 32 6 30 6 32 6 30 6 33 1 5 26 4 16 4 26 5 1 34 1 5 27 1 6 1 29 6 32 6 31, zy
3498: 1 5 24 5 1 31 6 32 6 29 1 6 1 27 5 1 34 1 5 28 6 33 1 5 25 1 6 1 31 6 32 6 30 6 32 6 30 6 32 6 31 1 6 1 25 5 1 33 6 28 5 1 34 1 5 27 1 6 1 29 6 32 6 31, zy
3499: 1 5 24 6 30 6 24 5 1 31 6 24 6 30 6 24 6 30 6 24 5 1 31 6 22 4 16 4 20 4 14 2 6 2 12 2 6 2 12 2 6 2 14 4 20 4 16 4 22 6 31 1 5 24 6 30 6 24 6 30 6 24 6 31, zy
3500: 1 5 25 1 6 1 27 4 12 4 28 6 28 4 10 2 12 4 26 5 1 33 6 24 4 16 4 24 6 33 1 5 26 4 12 2 10 4 28 6 28 4 12 4 27 1 6 1 25 5 1 31 6 28 6 30 6 28 6 30 6 28 6 31, zy
3501: 1 5 25 1 6 1 31 6 28 6 33 1 5 26 5 1 34 1 5 27 1 6 1 27 4 14 4 26 4 14 4 27 1 6 1 27 5 1 34 1 5 26 5 1 33 6 28 6 31 1 6 1 25 5 1 32 1 6 1 24 1 6 1 32, zy
3502: 1 5 25 1 6 1 31 6 28 6 33 1 5 26 5 1 34 1 5 27 1 6 1 28 1 6 1 27 5 1 34 1 5 26 5 1 33 6 28 6 31 1 6 1 25 5 1 32 1 6 1 23 4 18 4 22 4 18 4 23 1 6 1 32, zy
3503: 1 5 25 1 6 1 31 6 30 6 30 6 31 1 6 1 25 5 1 33 6 26 4 16 4 26 6 33 1 5 25 1 6 1 31 6 30 6 30 6 31 1 6 1 25 5 1 33 6 27 1 6 1 29 6 32 6 29 1 6 1 27 6 33, zy
3504: 1 5 25 1 6 1 31 6 30 6 32 6 28 5 1 34 1 5 28 6 32 6 30 6 31 1 6 1 25 5 1 33 6 28 4 12 2 10 2 10 2 10 2 12 2 6 2 16 2 6 2 12 2 10 2 10 2 10 2 12 4 28 6 33, zy
3505: 1 5 25 1 6 1 31 6 32 6 30 6 34 6 28 5 1 34 1 5 28 6 34 6 30 6 32 6 31 1 6 1 25 5 1 33 6 28 4 14 2 10 4 30 4 12 4 30 4 12 4 30 4 12 4 30 4 10 2 14 4 28 6 33, zy
3506: 1 5 26 4 14 2 6 2 16 4 23 1 6 1 33 6 26 5 1 33 6 26 4 16 4 24 4 14 2 8 2 12 2 8 2 14 4 24 4 16 4 26 6 33 1 5 26 6 33 1 6 1 23 4 16 2 6 2 14 4 26 5 1 34, zy
3507: 1 5 26 4 14 2 8 2 14 4 26 4 16 4 26 6 35 1 5 26 4 16 2 6 2 14 2 6 2 16 4 26 5 1 35 6 26 4 16 4 26 4 14 2 8 2 14 4 26 5 1 33 6 30 6 32 6 30 6 32 6 30 6 33, zy
